name,style,weight,filename,post_script_name,full_name,copyright
Song Myung,normal,400,SongMyung-Regular.ttf,SongMyung-Regular,Song Myung Regular,Copyright 2018 The Song Myung Project Authors
Sonsie One,normal,400,SonsieOne-Regular.ttf,SonsieOne-Regular,Sonsie One,"Copyright (c) 2011, Sorkin Type Co (www.sorkintype.com eben@eyebytes.com) with Reserved Font Name \Sonsie One\."
Sorts Mill Goudy,normal,400,SortsMillGoudy-Regular.ttf,SortsMillGoudy-Regular,Sorts Mill Goudy Regular,"Copyright (c) 2010, Barry Schwartz (chemoelectric@chemoelectric.org)"
Sorts Mill Goudy,italic,400,SortsMillGoudy-Italic.ttf,SortsMillGoudy-Italic,Sorts Mill Goudy Italic,"Copyright (c) 2010, Barry Schwartz (chemoelectric@chemoelectric.org)"
Source Code Pro,normal,200,SourceCodePro-ExtraLight.ttf,SourceCodePro-ExtraLight,Source Code Pro ExtraLight,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,italic,200,SourceCodePro-ExtraLightItalic.ttf,SourceCodePro-ExtraLightIt,Source Code Pro ExtraLight Italic,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,normal,300,SourceCodePro-Light.ttf,SourceCodePro-Light,Source Code Pro Light,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,italic,300,SourceCodePro-LightItalic.ttf,SourceCodePro-LightIt,Source Code Pro Light Italic,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,normal,400,SourceCodePro-Regular.ttf,SourceCodePro-Regular,Source Code Pro Regular,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,italic,400,SourceCodePro-Italic.ttf,SourceCodePro-It,Source Code Pro Italic,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,normal,500,SourceCodePro-Medium.ttf,SourceCodePro-Medium,Source Code Pro Medium,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,italic,500,SourceCodePro-MediumItalic.ttf,SourceCodePro-MediumIt,Source Code Pro Medium Italic,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,normal,600,SourceCodePro-SemiBold.ttf,SourceCodePro-SemiBold,Source Code Pro SemiBold,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,italic,600,SourceCodePro-SemiBoldItalic.ttf,SourceCodePro-SemiBoldIt,Source Code Pro SemiBold Italic,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,normal,700,SourceCodePro-Bold.ttf,SourceCodePro-Bold,Source Code Pro Bold,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,italic,700,SourceCodePro-BoldItalic.ttf,SourceCodePro-BoldIt,Source Code Pro Bold Italic,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,normal,900,SourceCodePro-Black.ttf,SourceCodePro-Black,Source Code Pro Black,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Code Pro,italic,900,SourceCodePro-BlackItalic.ttf,SourceCodePro-BlackIt,Source Code Pro Black Italic,"Copyright 2010, 2012 Adobe Systems Incorporated. All Rights Reserved."
Source Sans Pro,normal,200,SourceSansPro-ExtraLight.ttf,SourceSansPro-ExtraLight,Source Sans Pro ExtraLight,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,italic,200,SourceSansPro-ExtraLightItalic.ttf,SourceSansPro-ExtraLightItalic,Source Sans Pro ExtraLight Italic,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,normal,300,SourceSansPro-Light.ttf,SourceSansPro-Light,Source Sans Pro Light,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,italic,300,SourceSansPro-LightItalic.ttf,SourceSansPro-LightItalic,Source Sans Pro Light Italic,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,normal,400,SourceSansPro-Regular.ttf,SourceSansPro-Regular,Source Sans Pro Regular,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,italic,400,SourceSansPro-Italic.ttf,SourceSansPro-Italic,Source Sans Pro Italic,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,normal,600,SourceSansPro-SemiBold.ttf,SourceSansPro-SemiBold,Source Sans Pro SemiBold,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,italic,600,SourceSansPro-SemiBoldItalic.ttf,SourceSansPro-SemiBoldItalic,Source Sans Pro SemiBold Italic,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,normal,700,SourceSansPro-Bold.ttf,SourceSansPro-Bold,Source Sans Pro Bold,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,italic,700,SourceSansPro-BoldItalic.ttf,SourceSansPro-BoldItalic,Source Sans Pro Bold Italic,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,normal,900,SourceSansPro-Black.ttf,SourceSansPro-Black,Source Sans Pro Black,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Sans Pro,italic,900,SourceSansPro-BlackItalic.ttf,SourceSansPro-BlackItalic,Source Sans Pro Black Italic,"Copyright 2010, 2012, 2014 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name Source."
Source Serif Pro,normal,200,SourceSerifPro-ExtraLight.ttf,SourceSerifPro-ExtraLight,Source Serif Pro ExtraLight,"Copyright 2014, 2015, 2016 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name \'Source\'."
Source Serif Pro,normal,300,SourceSerifPro-Light.ttf,SourceSerifPro-Light,Source Serif Pro Light,"Copyright 2014, 2015, 2016 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name \'Source\'."
Source Serif Pro,normal,400,SourceSerifPro-Regular.ttf,SourceSerifPro-Regular,Source Serif Pro Regular,"Copyright 2014, 2015, 2016 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name \'Source\'."
Source Serif Pro,normal,600,SourceSerifPro-SemiBold.ttf,SourceSerifPro-SemiBold,Source Serif Pro SemiBold,"Copyright 2014, 2015, 2016 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name \'Source\'."
Source Serif Pro,normal,700,SourceSerifPro-Bold.ttf,SourceSerifPro-Bold,Source Serif Pro Bold,"Copyright 2014, 2015, 2016 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name \'Source\'."
Source Serif Pro,normal,900,SourceSerifPro-Black.ttf,SourceSerifPro-Black,Source Serif Pro Black,"Copyright 2014, 2015, 2016 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name \'Source\'."
Space Mono,normal,400,SpaceMono-Regular.ttf,SpaceMono-Regular,Space Mono Regular,Copyright 2016 Google Inc. All Rights Reserved.
Space Mono,italic,400,SpaceMono-Italic.ttf,SpaceMono-Italic,Space Mono Italic,Copyright 2016 Google Inc. All Rights Reserved.
Space Mono,normal,700,SpaceMono-Bold.ttf,SpaceMono-Bold,Space Mono Bold,Copyright 2016 Google Inc. All Rights Reserved.
Space Mono,italic,700,SpaceMono-BoldItalic.ttf,SpaceMono-BoldItalic,Space Mono Bold Italic,Copyright 2016 Google Inc. All Rights Reserved.
Spartan,normal,400,Spartan[wght].ttf,Spartan-Thin,Spartan Thin,Copyright 2020 The Spartan Project Authors (https://github.com/bghryct/Spartan-MB)
Spectral,normal,200,Spectral-ExtraLight.ttf,Spectral-ExtraLight,Spectral ExtraLight,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,italic,200,Spectral-ExtraLightItalic.ttf,Spectral-ExtraLightItalic,Spectral ExtraLight Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,normal,300,Spectral-Light.ttf,Spectral-Light,Spectral Light,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,italic,300,Spectral-LightItalic.ttf,Spectral-LightItalic,Spectral Light Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,normal,400,Spectral-Regular.ttf,Spectral-Regular,Spectral Regular,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,italic,400,Spectral-Italic.ttf,Spectral-Italic,Spectral Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,normal,500,Spectral-Medium.ttf,Spectral-Medium,Spectral Medium,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,italic,500,Spectral-MediumItalic.ttf,Spectral-MediumItalic,Spectral Medium Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,normal,600,Spectral-SemiBold.ttf,Spectral-SemiBold,Spectral SemiBold,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,italic,600,Spectral-SemiBoldItalic.ttf,Spectral-SemiBoldItalic,Spectral SemiBold Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,normal,700,Spectral-Bold.ttf,Spectral-Bold,Spectral Bold,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,italic,700,Spectral-BoldItalic.ttf,Spectral-BoldItalic,Spectral Bold Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,normal,800,Spectral-ExtraBold.ttf,Spectral-ExtraBold,Spectral ExtraBold,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral,italic,800,Spectral-ExtraBoldItalic.ttf,Spectral-ExtraBoldItalic,Spectral ExtraBold Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,normal,200,SpectralSC-ExtraLight.ttf,SpectralSC-ExtraLight,Spectral SC ExtraLight,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,italic,200,SpectralSC-ExtraLightItalic.ttf,SpectralSC-ExtraLightItalic,Spectral SC ExtraLight Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,normal,300,SpectralSC-Light.ttf,SpectralSC-Light,Spectral SC Light,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,italic,300,SpectralSC-LightItalic.ttf,SpectralSC-LightItalic,Spectral SC Light Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,normal,400,SpectralSC-Regular.ttf,SpectralSC-Regular,Spectral SC Regular,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,italic,400,SpectralSC-Italic.ttf,SpectralSC-Italic,Spectral SC Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,normal,500,SpectralSC-Medium.ttf,SpectralSC-Medium,Spectral SC Medium,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,italic,500,SpectralSC-MediumItalic.ttf,SpectralSC-MediumItalic,Spectral SC Medium Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,normal,600,SpectralSC-SemiBold.ttf,SpectralSC-SemiBold,Spectral SC SemiBold,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,italic,600,SpectralSC-SemiBoldItalic.ttf,SpectralSC-SemiBoldItalic,Spectral SC SemiBold Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,normal,700,SpectralSC-Bold.ttf,SpectralSC-Bold,Spectral SC Bold,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,italic,700,SpectralSC-BoldItalic.ttf,SpectralSC-BoldItalic,Spectral SC Bold Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,normal,800,SpectralSC-ExtraBold.ttf,SpectralSC-ExtraBold,Spectral SC ExtraBold,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spectral SC,italic,800,SpectralSC-ExtraBoldItalic.ttf,SpectralSC-ExtraBoldItalic,Spectral SC ExtraBold Italic,Copyright 2017 The Spectral Project Authors (http://github.com/productiontype/spectral)
Spicy Rice,normal,400,SpicyRice-Regular.ttf,SpicyRice-Regular,Spicy Rice,"Copyright (c) 2011 by Brian J. Bonislawsky DBA Astigmatic (AOETI) (astigma@astigmatic.com), with Reserved Font Name \Spicy Rice\"
Spinnaker,normal,400,Spinnaker-Regular.ttf,Spinnaker-Regular,Spinnaker,"Copyright (c) 2011, Sorkin Type Co (www.sorkintype.com eben@eyebytes.com) with Reserved Font Name \Spinnaker\."
Spirax,normal,400,Spirax-Regular.ttf,Spirax-Regular,Spirax-Regular,"Copyright (c) 2011 by Brenda Gallo (gbrenda1987@gmail.com), with Reserved Font Name Spirax."
Squada One,normal,400,SquadaOne-Regular.ttf,SquadaOne-Regular,Squada One,"Copyright (c) 2011, Admix Designs (http://www.admixdesigns.com joe@admixdesigns.com) with Reserved Font Name Squada."
Sree Krushnadevaraya,normal,400,SreeKrushnadevaraya-Regular.ttf,SreeKrushnadevaraya,Sree Krushnadevaraya,"Copyright (c) 2012 Andhrapradesh Society for Knowledge Networks (fonts.siliconandhra.org). Copyright (c) 2011-2012, Sorkin Type Co (www.sorkintype.com) with Reserved Font Name 'Cantata'"
Sriracha,normal,400,Sriracha-Regular.ttf,Sriracha-Regular,Sriracha,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com), Copyright (c) 2014, Pablo Impallari (www.impallari.com|impallari@gmail.com)"
Srisakdi,normal,400,Srisakdi-Regular.ttf,Srisakdi-Regular,Srisakdi Regular,Copyright 2018 The Srisakdi Project Authors (https://github.com/cadsondemak/Srisakdi)
Srisakdi,normal,700,Srisakdi-Bold.ttf,Srisakdi-Bold,Srisakdi Bold,Copyright 2018 The Srisakdi Project Authors (https://github.com/cadsondemak/Srisakdi)
Staatliches,normal,400,Staatliches-Regular.ttf,Staatliches-Regular,Staatliches Regular,Copyright 2018 The Staatliches Project Authors (https://github.com/googlefonts/staatliches)
Stalemate,normal,400,Stalemate-Regular.ttf,Stalemate-Regular,Stalemate,"Copyright (c) 2012 by Jim Lyles for Astigmatic (AOETI) (astigma@astigmatic.com), with Reserved Font Name 'Stalemate'"
Stalinist One,normal,400,StalinistOne-Regular.ttf,StalinistOne-Regular,Stalinist One,"Copyright (c) 2009-2011, Alexey Maslov, Jovanny Lemonad (lemonad@jovanny.ru), with Reserved Font Name 'Stalinist'"
Stalin One,normal,400,StalinOne-Regular.ttf,StalinOne-Regular,Stalin One,"Copyright (c) 2009-2011, Alexey Maslov, Jovanny Lemonad (lemonad@jovanny.ru), with Reserved Font Name 'Stalin'"
Stardos Stencil,normal,400,StardosStencil-Regular.ttf,StardosStencil-Regular,Stardos Stencil Regular,"Copyright (c) 2011, Vernon Adams (vern@newtypography.co.uk) with Reserved Font Names 'Stardos'. All rights reserved."
Stardos Stencil,normal,700,StardosStencil-Bold.ttf,StardosStencil-Bold,Stardos Stencil Bold,"Copyright (c) 2011, Vernon Adams (vern@newtypography.co.uk) with Reserved Font Names 'Stardos'. All rights reserved."
Stint Ultra Condensed,normal,400,StintUltraCondensed-Regular.ttf,StintUltraCondensed-Regular,Stint Ultra Condensed,"Copyright (c) 2011 by Brian J. Bonislawsky DBA Astigmatic (AOETI) (astigma@astigmatic.com), with Reserved Font Name \Stint Ultra Condensed\"
Stint Ultra Expanded,normal,400,StintUltraExpanded-Regular.ttf,StintUltraExpanded-Regular,Stint Ultra Expanded,"Copyright (c) 2012 by Brian J. Bonislawsky DBA Astigmatic (AOETI) (astigma@astigmatic.com), with Reserved Font Name \Stint Ultra Expanded\"
Stoke,normal,300,Stoke-Light.ttf,Stoke-Light,Stoke Light,"Copyright (c) 2012, Sorkin Type Co (www.sorkintype.com eben@eyebytes.com), with Reserved Font Name 'Stoke'"
Stoke,normal,400,Stoke-Regular.ttf,Stoke-Regular,Stoke Regular,"Copyright (c) 2012, Sorkin Type Co (www.sorkintype.com eben@eyebytes.com), with Reserved Font Name 'Stoke'"
Strait,normal,400,Strait-Regular.ttf,Strait-Regular,Strait,"Copyright (c) 2012, Eduardo Tunni (http://www.tipo.net.ar edu@tipo.net.ar), with Reserved Font Name 'Strait'"
Strong,normal,400,Strong-Regular.ttf,Strong-Regular,Strong,"Copyright (c) 2011, Cyreal (www.cyreal.org a@cyreal.org) with Reserved Font Name \Strong\. This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL"
Stylish,normal,400,Stylish-Regular.ttf,Stylish-Regular,Stylish Regular,Copyright (c) 1992-2018 AsiaSoft Inc. Seoul Korea All Rights Reserved.
Sue Ellen Francisco,normal,400,SueEllenFrancisco-Regular.ttf,SueEllenFrancisco,Sue Ellen Francisco,"Copyright (c) 2010, Kimberly Geswein (kimberlygeswein.com kimberlygeswein@gmail.com)"
Suez One,normal,400,SuezOne-Regular.ttf,SuezOne-Regular,Suez One Regular,Copyright 2016 Michal Sahar. All rights reserved.
Sulphur Point,normal,300,SulphurPoint-Light.ttf,SulphurPoint-Light,Sulphur Point Light,Copyright 2019 The Sulphur Point Project Authors (https://github.com/noponies)
Sulphur Point,normal,400,SulphurPoint-Regular.ttf,SulphurPoint-Regular,Sulphur Point Regular,Copyright 2019 The Sulphur Point Project Authors (https://github.com/noponies)
Sulphur Point,normal,700,SulphurPoint-Bold.ttf,SulphurPoint-Bold,Sulphur Point Bold,Copyright 2019 The Sulphur Point Project Authors (https://github.com/noponies)
Sumana,normal,400,Sumana-Regular.ttf,Sumana-Regular,Sumana,Copyright © 2015 by Cyreal. All rights reserved.
Sumana,normal,700,Sumana-Bold.ttf,Sumana-Bold,Sumana Bold,Copyright © 2015 by Cyreal. All rights reserved.
Sunflower,normal,300,Sunflower-Light.ttf,Sunflower-Light,Sunflower Light,Copyright 2008 The Sunflower Project Authors
Sunflower,normal,500,Sunflower-Medium.ttf,Sunflower-Medium,Sunflower Medium,Copyright 2008 The Sunflower Project Authors
Sunflower,normal,700,Sunflower-Bold.ttf,Sunflower-Bold,Sunflower Bold,Copyright 2008 The Sunflower Project Authors
Supermercado One,normal,400,SupermercadoOne-Regular.ttf,SupermercadoOne-Regular,Supermercado One Regular,"Copyright (c) 2011, Sorkin Type Co (www.sorkintype.com eben@eyebytes.com) with Reserved Font Name \Supermercado One\."
Sura,normal,400,Sura-Regular.ttf,Sura-Regular,Sura,Copyright 2015 by Carolina Giovagnoli. All rights reserved.
Sura,normal,700,Sura-Bold.ttf,Sura-Bold,Sura Bold,Copyright 2015 by Carolina Giovagnoli. All rights reserved.
Suranna,normal,400,Suranna-Regular.ttf,Suranna,Suranna,"Copyright (c) 2012 Andhrapradesh Society for Knowledge Networks (fonts.siliconandhra.org). Copyright (c) 2011, Cyreal (www.cyreal.org) with Reserved Font Name 'Prata'"
